v.,09.06.10
GCALCAg.lit ,information: 
275.2372,0.325692728657583
274.9812,0.32568857799525
274.7226,0.325683703021742
274.483,0.325680722156286
274.2191,0.325676049191932
273.981,0.325672016924996
273.7406,0.325667852265678
273.4813,0.325663564382898
273.2205,0.325660329228202
272.9807,0.325655461431238
272.7211,0.325650937084565
272.4834,0.325646909595212
272.226,0.325643225366346
271.9787,0.325639136951683
271.7381,0.32563568165327
271.4806,0.325630819825096
271.2218,0.325626655907943
270.985,0.325622754389168
270.7286,0.325617782212968
270.4702,0.325613976847313
270.2239,0.32561013271453
269.9726,0.325606020355209
269.7292,0.32560148822053
269.4806,0.325597512168557
269.2261,0.325593262406758
268.9824,0.3255901436159
268.722,0.325584795928992
268.4821,0.32558087770046
268.2218,0.3255772994778
267.9922,0.325572623547667
267.7321,0.325568811581111
267.4721,0.325564646494944
267.2383,0.325560416427128
266.9769,0.325556596736487
266.7172,0.325551609642373
266.4864,0.325548225235004
266.2284,0.325543367919852
265.9814,0.325539407482884
265.718,0.325535812998256
265.475,0.325532115077208
265.2337,0.325528310880199
264.9852,0.325523517944049
264.7253,0.325518767579046
264.4763,0.325515739667293
264.2327,0.325510861007892
263.9707,0.325506806420775
263.7369,0.325503524558429
263.4893,0.325498856631292
263.2267,0.325494681890788
262.9683,0.325490416464903
262.7273,0.325486853562181
262.4681,0.3254824659499
262.2313,0.325478931116705
261.9819,0.325474489521972
261.7249,0.325470117533745
261.4818,0.325466071218949
261.2275,0.32546183453886
260.9806,0.325457529672937
260.7415,0.325453628310062
260.4844,0.325450082484257
260.2158,0.325445520195634
259.9871,0.325440979737886
259.7338,0.325437459946481
259.4746,0.325433430495003
259.2318,0.32542880054241
258.976,0.325424086015653
258.7366,0.325420893891434
258.4729,0.325416247897467
258.24,0.325412272517445
257.9742,0.325408203099627
257.7313,0.325404046207525
257.4752,0.325399333192535
257.2284,0.325395505549259
256.9758,0.3253916405834
256.7378,0.325387752315762
256.4741,0.325382991809037
256.2253,0.325377856703253
255.9892,0.325374335059167
255.7287,0.325369833528986
255.4821,0.325365165931073
255.2399,0.325361388606542
254.9751,0.32535862644757
254.729,0.325353628949254
254.4677,0.325349594210458
254.2279,0.325344755794046
253.9685,0.325340969674975
253.7334,0.325336043602852
253.4766,0.32533274706839
253.2304,0.325326691243124
252.9845,0.325323817878676
252.7266,0.325317923444466
252.4716,0.325313225762471
252.2244,0.325309756363843
251.9769,0.325305578624763
251.7242,0.325300896250774
251.4882,0.325296911719068
251.2333,0.325291273840093
250.9684,0.325286751681489
250.7179,0.325283381210172
250.4771,0.325278306674537
250.2386,0.325274071877562
249.9763,0.325268389474485
249.7315,0.325264587074448
249.4724,0.325259984975641
249.2264,0.325256057013957
248.9883,0.325251119767453
248.7271,0.325248979338917
248.4846,0.325242131077659
248.229,0.32523932058342
247.9921,0.325233804036763
247.726,0.32523080960648
247.4882,0.325226112251756
247.2259,0.325221376917518
246.9794,0.325215565338516
246.7221,0.325211215973914
246.4856,0.325207470303873
246.2193,0.325201416404305
245.9726,0.325197724202755
245.7335,0.325194434110477
245.474,0.325189013172703
245.2325,0.325183354635588
244.9944,0.325180660282934
244.7247,0.32517505816313
244.476,0.325170649239489
244.2421,0.325165746826533
243.9852,0.325161404270874
243.7413,0.325158086672049
243.4864,0.325153639948025
243.2211,0.325148892531498
242.979,0.325144292681003
242.7373,0.325138519176384
242.4759,0.32513603333649
242.2328,0.325129663491036
241.9712,0.325125882754353
241.7298,0.325120936647464
241.4689,0.325116456197471
241.228,0.325112101420957
240.9691,0.325106691263367
240.7276,0.325103394360204
240.4854,0.325098562548422
240.2247,0.325093496438402
239.9877,0.325089992627179
239.7249,0.325085972973802
239.4674,0.325080457461614
239.2219,0.325075617021672
238.9796,0.325070542797274
238.7382,0.325066306324093
238.4798,0.325062080955423
238.2216,0.32505762328775
237.9858,0.325052717450453
237.7292,0.325048034455007
237.469,0.325044034583255
237.2321,0.325039594726151
236.9764,0.325034448992267
236.7258,0.325029451738378
236.468,0.32502535105976
236.229,0.325020545778856
235.9695,0.325016788965967
235.7284,0.325012325777256
235.4653,0.325006898531394
235.2251,0.325002911305312
234.9662,0.324998100499695
234.728,0.324994009054951
234.4877,0.324988728544466
234.2227,0.324983645565603
233.9838,0.324981667109199
233.7236,0.324974969184885
233.4809,0.324970968548606
233.222,0.324966984915869
232.9849,0.324963959914078
232.7218,0.324958303623083
232.4866,0.324955057115398
232.2247,0.324949879497236
231.9854,0.324945783973993
231.7258,0.324941327969821
231.4851,0.32493851832735
231.2247,0.32493252884796
230.9809,0.324927937205101
230.7183,0.324922992762319
230.474,0.324919339164249
230.2387,0.324915037573537
229.9825,0.324911309834263
229.7299,0.324904901758779
229.4799,0.324901566466191
229.2196,0.32489781433337
228.9747,0.324892278445643
228.7285,0.324888263081554
228.4767,0.324884565217443
228.2355,0.324878820120666
227.9688,0.324876909851412
227.7265,0.324870451379927
227.4805,0.324867378990678
227.2188,0.324863856091537
226.9772,0.324858225803515
226.733,0.324854696962113
226.4892,0.324850111993851
226.2271,0.32484776318124
225.9786,0.324841151913431
225.7334,0.324836559739725
225.4762,0.324833890008128
225.2188,0.324827812021661
224.9785,0.324823486194066
224.727,0.324818268621585
224.4812,0.324816494063976
224.2178,0.32481120250865
223.9768,0.324806638819919
223.7361,0.324804192348284
223.4817,0.324798370770702
223.2208,0.324795798553655
222.9816,0.324789837924762
222.7399,0.324787386452359
222.4875,0.324780756699168
222.2241,0.324777700331545
221.9844,0.324775026304586
221.721,0.324767743837031
221.4809,0.324763188472211
221.2389,0.324760854560721
220.9801,0.324757006163081
220.721,0.324752099629667
220.4836,0.324749090272043
220.2208,0.324743221536256
219.982,0.324739264585225
219.7175,0.324734442306746
219.4783,0.324731306630793
219.2196,0.324728988198251
218.9808,0.324722566429016
218.742,0.324719081222271
218.4862,0.324713963452876
218.227,0.324709999299012
217.9693,0.324707218913995
217.7233,0.324700989174767
217.4875,0.324698345849977
217.2234,0.324694352616572
216.9795,0.32469048637253
216.741,0.324687825429496
216.4826,0.324683859496579
216.2431,0.324677682463287
215.9801,0.3246760456366
215.7402,0.324672205008987
215.4853,0.324668271167716
215.2415,0.324663232947636
214.9819,0.324661618529708
214.7274,0.324655340550235
214.4859,0.324650317498025
214.2245,0.324647519154395
213.9847,0.324642507193492
213.7236,0.324639711379285
213.48,0.324635849491918
213.2182,0.324631877108573
212.9763,0.324629201032528
212.7376,0.324624197896277
212.479,0.324620245129777
212.2382,0.324617577103025
211.9757,0.324612428069727
211.7182,0.324610829721909
211.4802,0.324607006020138
211.226,0.324604256051137
210.9831,0.324598056286988
210.7213,0.324594085233185
210.4832,0.324591435876329
210.2262,0.324587496123859
209.9856,0.324583659079219
209.7304,0.324580903681985
209.4653,0.324574567721388
209.22,0.324573048809514
208.9859,0.324569252109297
208.7233,0.324565279706387
208.4839,0.324561450974193
208.2418,0.324559952865138
207.981,0.324553645583741
207.7228,0.32455204858003
207.4787,0.324548191974696
207.2278,0.324544293843377
206.9743,0.324541551973674
206.735,0.324538900388202
206.4744,0.324531423147653
206.2253,0.32452636420936
205.9884,0.324521379982897
205.7283,0.324518601963527
205.4889,0.324517122171353
205.2315,0.324513186422797
204.9711,0.324510405378254
204.7312,0.324506579274636
204.4716,0.324503802751073
204.233,0.3245011573232
203.9755,0.3244948763029
203.7374,0.324492234624543
203.4771,0.324491801981065
203.2395,0.324486817778124
202.983,0.324482890162836
202.7204,0.324480098328204
202.479,0.324475092368838
202.2162,0.324474644813433
201.9718,0.324470793067546
201.732,0.324466970169463
201.4945,0.324464334265322
201.2175,0.324460282718785
200.9744,0.324455267094436
200.7349,0.324454965588737
200.4747,0.324449845410355
200.2319,0.324448351241257
199.9699,0.324444393453651
199.7307,0.324441748304731
199.4742,0.324438998676668
199.2306,0.324436327777929
198.9732,0.324434744900563
198.7344,0.324430931456614
198.4915,0.324427092877218
198.2408,0.324425552191999
197.9776,0.324422763077321
197.7285,0.324420059199503
197.4746,0.324416154246181
197.2346,0.324413507621041
196.9776,0.324408411634643
196.7384,0.324406943147366
196.4814,0.324404192959925
196.2242,0.324402614553223
195.9791,0.324398765225542
195.736,0.324396101308761
195.4801,0.324393358934623
195.2232,0.324391783405421
194.9845,0.324390319529451
194.7217,0.324387535908336
194.4649,0.324383616813935
194.2245,0.324382143456718
193.9656,0.32437938454906
193.7296,0.32437676611359
193.4847,0.324376438175776
193.2282,0.324372522499855
192.9694,0.324368592895157
192.7275,0.324365939695132
192.4691,0.32436318532564
192.2209,0.324362838677692
191.9831,0.324359038737923
191.7195,0.324357427152236
191.4914,0.324356030623574
191.2219,0.324354382447043
190.9797,0.324351728992683
190.7413,0.324350271538351
190.4848,0.324346358986074
190.2197,0.324345911261892
189.9788,0.324343266710938
189.7398,0.324342978952318
189.4836,0.324341413773428
189.2408,0.324338758944862
188.9825,0.324334837128978
188.723,0.324335597296835
188.477,0.32433409551208
188.2261,0.324331391413841
187.9861,0.324331099996799
187.7238,0.324325983233286
187.4942,0.324328099221227
187.2208,0.324324087833445
186.9824,0.324322633949662
186.7259,0.324322242582051
186.4873,0.324319616036433
186.2256,0.324316848424554
185.9842,0.324315378481057
185.7267,0.324313810947125
185.4841,0.324312332322316
185.224,0.324313092892939
184.9857,0.324310469864082
184.7238,0.324307703779558
184.4884,0.324308615261002
184.2271,0.324307025517071
183.9645,0.324301910907942
183.7245,0.324302796358197
183.4831,0.324302500301787
183.224,0.324298581043369
182.9874,0.324298314809802
182.7217,0.324296699386658
182.4788,0.324295224433331
182.2393,0.324294941672023
181.9815,0.324292203539092
181.7228,0.324291804809821
181.4854,0.324290363398998
181.2303,0.324288814232331
180.9873,0.324287340475698
180.7408,0.324283500816376
180.4779,0.324284249944854
180.239,0.324283973331067
179.9807,0.324281225052197
179.7227,0.324282015057763
179.4808,0.324280547840197
179.2204,0.324278971001702
178.9807,0.324275174619332
178.7363,0.324276038409123
178.4793,0.324274481953304
178.236,0.324275353127257
177.9773,0.324272615119615
177.7361,0.324268810658096
177.4758,0.324268408557323
177.2295,0.324268090816678
176.9694,0.324267689688631
176.7344,0.324265097885367
176.4931,0.324264810046206
176.2312,0.324263227421888
175.9696,0.324260474746108
175.733,0.324261389554879
175.4776,0.324258675046491
175.2345,0.324258379335944
174.9738,0.324256806509265
174.7314,0.324255342767171
174.4694,0.324254933787554
174.2272,0.324253472966219
173.9833,0.324250830110282
173.7415,0.324250544330354
173.4787,0.324247787296277
173.2397,0.324246348105674
172.9806,0.324245958783242
172.7177,0.324244375545846
172.4783,0.324244105591197
172.2197,0.324240205182915
171.9785,0.324240158732435
171.7206,0.324239428440234
171.4853,0.324237193403094
171.2277,0.324235174611319
170.9894,0.324235030730572
170.7361,0.324235383352708
170.4751,0.324232994483378
170.2373,0.324232269140812
169.9742,0.324232213253521
169.7365,0.324229964833737
169.4805,0.324227373280025
169.2208,0.324226987845016
168.978,0.32422482699556
168.7355,0.324225599230146
168.4796,0.324224181764045
168.2401,0.32421969951957
167.9805,0.32422154178738
167.7221,0.324218822168326
167.4821,0.324215871077764
167.2193,0.324216865686908
166.9758,0.324216229282311
166.7384,0.32421375309392
166.4728,0.324214038926111
166.2319,0.324212481260625
165.9798,0.324213785142132
165.7383,0.324212225561469
165.482,0.324210225048085
165.2311,0.324208140577532
164.9798,0.324208397367085
164.7421,0.324208268517638
164.4815,0.324206712015569
164.238,0.324206079719304
163.9837,0.324204797075624
163.7246,0.32420372103892
163.4896,0.32420384338381
163.223,0.324202254153212
162.9886,0.32420156164028
162.7213,0.324202196449451
162.4827,0.324198315042511
162.2211,0.324199570811776
161.9814,0.32419873039554
161.7417,0.324198242476177
161.4779,0.324196908367473
161.2241,0.324194814289656
160.9783,0.324195697208681
160.7336,0.324194244127857
160.4727,0.324196561720379
160.2335,0.324196665547744
159.9722,0.324193943198347
159.7297,0.324195317420447
159.4697,0.324194010023065
159.2277,0.324192575055434
158.9809,0.324191817542014
158.7179,0.324192016749856
158.4734,0.324191975203166
158.2325,0.324191253604741
157.9914,0.324191114836916
157.7318,0.324188876627529
157.4711,0.324189444381285
157.2283,0.324190470476582
156.9838,0.32418738524687
156.7237,0.324188661016765
156.4837,0.324187947957683
156.2238,0.324189695566794
155.981,0.324185333449893
155.7254,0.324187692673713
155.4898,0.324187007797198
155.2284,0.32418687396729
154.9777,0.324185631459994
154.7387,0.324185162053793
154.4709,0.324182179686705
154.2352,0.324184191649082
153.9745,0.324181955174952
153.74,0.324181748828247
153.4794,0.324180217359167
153.2375,0.324179500966277
152.9827,0.324181402169642
152.7173,0.324179962034831
152.4755,0.32418030116753
152.2333,0.324180404645946
151.9873,0.324181189035393
151.7249,0.324181292601088
151.4867,0.324182944231138
151.2253,0.324181414417849
150.9812,0.324180337347529
150.7196,0.324182792017048
150.4772,0.324181023086112
150.2417,0.324183046682859
149.9758,0.324181726644014
149.739,0.324183391354287
149.4797,0.324183401403713
149.2209,0.324170055925593
148.9766,0.324171326533505
148.7391,0.324171816870741
148.4862,0.324171516114296
148.2206,0.324170320591368
147.985,0.32417070796204
147.7245,0.324171653670934
147.4788,0.324170225836416
147.2408,0.324168841910824
146.9805,0.324168852980097
146.7193,0.324170148433429
146.4783,0.324169922343542
146.2427,0.324168790361199
145.9827,0.324166578585805
145.7236,0.324167069612759
145.4896,0.324166418140126
145.2319,0.32416809057949
144.9736,0.324166595578466
144.7348,0.324167558580948
144.4771,0.324167240535321
144.2353,0.324166781323449
143.9744,0.324168320573049
143.7155,0.324165304029211
143.4725,0.32416612849596
143.2365,0.324161369604964
142.9766,0.32416244978723
142.7299,0.324159271144047
142.477,0.324161565040883
142.238,0.324160893351709
141.9771,0.324161167845123
141.7261,0.324160411581288
141.4845,0.32416136712161
141.2224,0.324162088345736
140.9805,0.32415964622316
140.7364,0.32416082387905
140.4763,0.32416015388731
140.238,0.324160664029161
139.9754,0.32415892583609
139.7293,0.324159041305242
139.4898,0.324160601030755
139.2335,0.32415948711524
138.9734,0.324157767445296
138.7365,0.324157704228142
138.4748,0.324158671681294
138.2365,0.324159306396544
137.9776,0.324160406907144
137.7396,0.324159872801463
137.4853,0.324159011628849
137.2242,0.32415717375188
136.9864,0.324158633944978
136.7243,0.324157965230851
136.4839,0.324158591112481
136.2207,0.324158739254427
135.9783,0.32415712936102
135.7181,0.324158935390967
135.4784,0.324157695144221
135.2373,0.324160431527918
134.9785,0.324158615998386
134.7377,0.324158779098143
134.474,0.324157756167359
134.229,0.324159772716005
133.9717,0.324158905088204
133.721,0.324159249390446
133.466,0.324158280259676
133.2268,0.32415763634574
132.9777,0.324156467952372
132.7402,0.324158766375479
132.4748,0.324157507026169
132.233,0.324157672439377
131.9725,0.324160194405991
131.7266,0.324157173827517
131.4834,0.324160030160656
131.2246,0.324157875853299
130.9771,0.324158013081865
130.7362,0.324160415982535
130.4781,0.324158854890733
130.2205,0.324159994260062
129.9865,0.324161148259525
129.7202,0.324160013983158
129.4795,0.324159139914625
129.2186,0.324161437044845
128.9798,0.324173117281865
128.7216,0.32417074368109
128.4797,0.324173265208752
128.2374,0.324172857654468
127.9829,0.324175077534344
127.7193,0.32417361501367
127.486,0.324172320627734
127.2203,0.324174599825438
126.9734,0.324174990357728
126.7371,0.32417649656057
126.4797,0.324179644728501
126.239,0.324182417387028
125.9854,0.324181134759992
125.7259,0.324183102999246
125.4826,0.324182464458355
125.2276,0.324181528882962
124.9817,0.324184396242476
124.7199,0.324183307166326
124.4824,0.324185518393239
124.2403,0.324186064875748
123.981,0.324184992883611
123.7193,0.324189303110805
123.4767,0.324188090377495
123.2317,0.324188860743653
122.9747,0.324190149750085
122.7372,0.324188499894138
122.4808,0.324189091082446
122.2367,0.324191278419857
121.9766,0.324190913545591
121.74,0.324191617814396
121.478,0.32419347377939
121.242,0.324192659041681
120.9828,0.324192890899844
120.7211,0.324194283957838
120.4818,0.324195095209788
120.2218,0.324194740969482
119.9753,0.324197743429022
119.7376,0.324197160428661
119.476,0.324197620973323
119.2155,0.324199379537668
118.9753,0.324197847482538
118.7381,0.324199031395336
118.4803,0.324200102502578
118.2409,0.324200221571234
117.98,0.324201864849384
117.7381,0.324199626320746
117.4764,0.324200682378476
117.2403,0.324203520883781
116.9783,0.324205866743782
116.718,0.324204472423924
116.477,0.324206113484389
116.2413,0.324206964077253
115.9837,0.324208049570953
115.7187,0.324208042438023
115.4807,0.324209352357721
115.2207,0.324209725405909
114.9786,0.32421125139275
114.7189,0.324211629451214
114.4751,0.324212092403865
114.2333,0.324214796270366
113.9741,0.324214827997012
113.7324,0.324214368357533
113.4726,0.324216510690882
113.2319,0.324216410672215
112.9752,0.324217164462271
112.7299,0.324219036513209
112.4887,0.324217646120755
112.2321,0.324219578327534
111.9823,0.324218614328985
111.7414,0.324219928022841
111.4922,0.324221315453219
111.235,0.324221490516628
110.9784,0.324223076356864
110.7397,0.324222999178265
110.4786,0.3242262063205
110.219,0.324226843441472
109.9778,0.324228632485337
109.7329,0.324229583584938
109.4898,0.324229723148565
109.2351,0.324229804645789
108.9775,0.324231630895599
108.7327,0.324232118529754
108.4757,0.324233012274874
108.2373,0.324235999177063
107.9749,0.324236398491678
107.7342,0.324238203060805
107.4721,0.324238372171843
107.2336,0.32424042538105
106.9756,0.324239562677829
106.7433,0.324241415844226
106.4752,0.32424508027901
106.2332,0.324245359184956
105.9914,0.324245524771119
105.7336,0.324248073499048
105.4919,0.324247185407433
105.2258,0.324248169533414
104.9704,0.32425026452687
104.7323,0.324250690691256
104.4697,0.32425040541651
104.2239,0.324255370882377
103.9866,0.324258620930058
103.7236,0.324258807478669
103.4844,0.324260289734508
103.2423,0.32426211175636
102.9815,0.324262431131438
102.7249,0.32426171853301
102.4807,0.324263416745787
102.2428,0.32426315254906
101.9783,0.324264280788718
101.7226,0.324267802776289
101.4794,0.324266342507079
101.2215,0.32427255559717
100.98,0.32427134137438
100.7357,0.324274340189863
100.4791,0.324274226558462
100.2214,0.324274462317567
99.9814,0.324275608237219
99.7271,0.324277505976383
99.4811,0.324277804432978
99.2417,0.324281540709349
98.9804,0.324281412651758
98.7392,0.32428291322822
98.4964,0.324281589401877
98.2409,0.324283022120217
97.9919,0.324285191193445
97.7323,0.324285433102144
97.4785,0.324287464337108
97.2377,0.324287450161832
96.979,0.324288052127791
96.7366,0.32429061514819
96.4686,0.32429223107569
96.233,0.324292835347126
95.9918,0.324295289321419
95.7319,0.32429706979346
95.4902,0.324297413593087
95.2226,0.324299157806246
94.986,0.324299998271519
94.745,0.324301056078939
94.4825,0.324305646075523
94.2452,0.324306371906851
93.9822,0.324306738425363
93.7403,0.324307446191929
93.4915,0.324311169906629
93.2316,0.324310972282941
92.988,0.324312848148427
92.7247,0.324316275983324
92.476,0.324315430999937
92.2373,0.324317454601851
91.9943,0.324316170656704
91.7349,0.324318920381937
91.4924,0.324319403249176
91.2235,0.324322934292506
90.9839,0.324323785853578
90.7368,0.324323314673648
90.4973,0.324327575698849
90.2349,0.324328914087171
89.995,0.32433094632377
89.7332,0.32433276123008
89.4913,0.324333965918397
89.2266,0.324336710642308
88.9887,0.324336529070878
88.7213,0.324339382648836
88.4887,0.3243398167767
88.2424,0.324342186354497
87.9907,0.324344061326892
87.742,0.324345954095364
87.4831,0.324348151990679
87.2269,0.32435013242314
86.982,0.32435157586006
86.743,0.32435434507139
86.4825,0.324354782692927
86.2385,0.324356944790663
85.997,0.324357122176437
85.7284,0.324359997561134
85.4755,0.324363415462131
85.2256,0.324363797610788
84.9856,0.324364929993635
84.7335,0.324366598516702
84.482,0.324368973861741
84.2394,0.324371630632726
83.9896,0.324372726310994
83.7232,0.324373635815784
83.4699,0.324376130858583
83.2266,0.324378205565087
82.9824,0.32437980678951
82.7466,0.324382272252867
82.4947,0.324383373604403
82.2391,0.324384580750579
82.0004,0.324386215787893
81.734,0.324389141727224
81.4769,0.324391758293223
81.2264,0.324393114812499
80.9779,0.324394951537946
80.7345,0.324396932593262
80.4722,0.324398948601908
80.2405,0.324402161008216
79.9737,0.324403105520532
79.7233,0.324404713270272
79.4714,0.324406434454412
79.2343,0.324408810995744
78.979,0.324411696379831
78.7145,0.324413724033227
78.4864,0.324416028703529
78.2215,0.324417944778294
77.9679,0.32441990830612
77.7301,0.324420770580307
77.4845,0.324424419627255
77.2286,0.324426150255791
76.9696,0.324429278383409
76.7362,0.324430640255067
76.4926,0.324432429141863
76.237,0.324436758114899
75.9832,0.324438981110985
75.7453,0.324441391832429
75.4849,0.324444062309959
75.2224,0.324446965042281
74.9833,0.324448907142796
74.7327,0.32445433452017
74.4844,0.32445612685614
74.2348,0.324458861771192
73.9763,0.324462264881516
73.7356,0.324464571628578
73.4906,0.324466156671715
73.2175,0.324469042069868
72.9855,0.324472213574813
72.7493,0.324475021046804
72.4874,0.32447713835276
72.2264,0.324484435625606
71.9862,0.324483825136521
71.7199,0.324486290390776
71.4827,0.32448793161257
71.2186,0.324489824853821
70.9825,0.324492181986551
70.7196,0.324494557429195
70.4726,0.32449629085907
70.2167,0.324499405450406
69.9855,0.324501090520318
69.7308,0.324503982675753
69.4738,0.324506513978649
69.2186,0.324508589372891
68.9766,0.324512007759875
68.7195,0.324513964929037
68.485,0.324517184503881
68.2317,0.324519986450722
67.9959,0.324521444864833
67.7345,0.324524458991486
67.4803,0.324526794222466
67.224,0.324530423079991
66.9876,0.324533421296182
66.7286,0.324535754412117
66.4792,0.324532009280745
66.2186,0.324535284939468
65.9671,0.324538359941118
65.7264,0.324539717089863
65.4697,0.324542427995924
65.2333,0.324544748832098
64.9705,0.324548621581558
64.7392,0.324550850474779
64.4821,0.324553693131503
64.2362,0.324555759838543
63.9746,0.324558712452894
63.7369,0.324562344718084
63.4662,0.324564803461699
63.2343,0.324566934666357
62.9832,0.32456899944265
62.7366,0.324572263449985
62.4695,0.324574634183261
62.2347,0.324577828940331
61.9733,0.324580345498483
61.7142,0.324583700924269
61.4687,0.324585809745509
61.2342,0.324588785767823
60.9736,0.324590018345943
60.7196,0.32459271206168
60.477,0.324595788472559
60.2187,0.32459834695404
59.9741,0.324601660365303
59.7178,0.324603883008154
59.4685,0.324607423901937
59.2362,0.324608556226361
58.9681,0.324611927122221
58.7279,0.324614101063548
58.4874,0.32461733338759
58.2266,0.324619803448179
57.9853,0.324622453431115
57.7284,0.324624826855487
57.4918,0.324628794913975
57.2352,0.32463105870698
56.9776,0.324633676093244
56.7286,0.324635267890987
56.4674,0.324639294776852
56.2324,0.324641408312988
55.9745,0.324644864919472
55.7373,0.324646981143151
55.4797,0.324649859831329
55.2186,0.324654266550847
54.9799,0.324658387228577
54.7146,0.324660908073061
54.4814,0.324661757968135
54.2311,0.324664449174637
53.9721,0.324667704806842
53.7346,0.324670559137896
53.4762,0.324672885058237
53.2262,0.324676417953522
52.9896,0.324680578546313
52.7284,0.324683149805397
52.494,0.324685911422033
52.2311,0.32468860412048
51.9761,0.324691790241235
51.7358,0.324694671346965
51.4786,0.324696448070435
51.2446,0.324699707015349
50.9802,0.324702651918386
50.7398,0.324704960740409
50.482,0.324707579335251
50.2217,0.324711494222181
49.9941,0.324713257575131
49.7376,0.324716367615521
49.4793,0.324718768430801
49.2263,0.324721777961405
48.9735,0.324724201340813
48.7361,0.324727142276552
48.4714,0.324730016301564
48.2282,0.32473236304431
47.9895,0.324734956694221
47.71,0.324737695533344
47.4855,0.324740449973512
47.2356,0.324743033970094
46.9833,0.324745495153169
46.7217,0.324748296426677
46.4638,0.324751696412507
46.2288,0.32475433415462
45.989,0.324756489197449
45.7353,0.324759090923362
45.4792,0.324761334954349
45.2255,0.324764065654212
44.9736,0.324766800476185
44.7259,0.324768963923871
44.4789,0.324771718512775
44.231,0.324774243914492
43.9863,0.324776753002242
43.7254,0.324779542325886
43.4755,0.32478201443982
43.2239,0.324784008269642
42.9918,0.324786431974569
42.7343,0.324788940875606
42.493,0.324791117411171
42.2215,0.324793891049992
41.9733,0.324796193511555
41.73,0.324798973196476
41.4733,0.324801126333395
41.2414,0.32480325372522
40.9815,0.324805821710193
40.7394,0.324808115573928
40.4675,0.324810787251825
40.2368,0.324812862714185
39.9792,0.324815006147027
39.7351,0.324816970807235
39.4856,0.324819350166209
39.2152,0.324822065189423
38.9749,0.324823857753822
38.7388,0.32482609048211
38.4636,0.324828147066488
38.2189,0.324830289596787
37.9863,0.32483254789727
37.733,0.324834566574379
37.4751,0.324836815584679
37.2276,0.324838980426731
36.9715,0.324841382044298
36.7318,0.324843793870645
36.4776,0.32484571031004
36.2292,0.324847774676463
35.9763,0.324849691251352
35.7241,0.324851345728972
35.4792,0.324853566305835
35.2194,0.324855712390667
34.9804,0.324857408058739
34.7254,0.32485935817495
34.4738,0.324861514502193
34.2165,0.324863398748254
33.963,0.324865478563164
33.7423,0.324867177672016
33.4668,0.324869433418922
33.2288,0.32487071284619
32.9765,0.324873129871385
32.7264,0.324875485421339
32.485,0.324881896328469
32.2277,0.324883755674913
31.9751,0.324885243796135
31.725,0.324887003821299
31.4713,0.324888240298863
31.2283,0.324889662703505
30.9799,0.324890737047766
30.7311,0.324892584197137
30.4759,0.32489365798144
30.2209,0.324895375724003
29.9864,0.324897012761266
29.7338,0.324898528954061
