v.	09.06.10
GCALCAg.lit 	information: 
69.5207	0.324592102356558
69.7738	0.324590268922304
70.0094	0.324588249828266
70.2781	0.324586014380269
70.5298	0.324584065599515
70.7766	0.324582338755546
71.0316	0.324579939466198
71.2824	0.324577999980466
71.7775	0.324574337724576
72.0223	0.324572146229639
72.2734	0.324570221251072
72.5348	0.324568456452103
72.7793	0.324566511154762
73.0325	0.32456448450047
73.2805	0.324562324775722
73.526	0.324560860759808
73.7773	0.324558719908437
74.02	0.324556546056936
74.2787	0.324554913360123
74.526	0.324552881320568
74.7756	0.324550746722794
75.0155	0.324549160034168
75.2629	0.324547022284253
75.532	0.324545092870086
75.7711	0.324543397405805
76.0116	0.324541354343543
76.2643	0.324539485861908
76.513	0.324537600903685
76.7825	0.324535692480458
77.0242	0.32453401892196
77.2579	0.324531963266492
77.5314	0.324530196470372
77.7671	0.324528154769169
78.0353	0.324526371476156
78.2864	0.324524284146402
78.5191	0.324522470393602
78.7576	0.324520333785228
79.0314	0.324518822466494
79.2654	0.32451713971201
79.529	0.324515237197144
79.7693	0.324513471387241
80.016	0.324511498935695
80.2829	0.324509267807603
80.524	0.324507746180265
80.7584	0.324505846663011
81.0162	0.324504050246471
81.27	0.324501537618114
81.5117	0.324500028283736
81.7711	0.324499543834376
82.0289	0.324496464222065
82.2672	0.324494362279446
82.522	0.324492921522853
82.7603	0.324491879961972
83.0212	0.324488709669126
83.2728	0.324487029586169
83.5105	0.324485755892145
83.7816	0.32448440235754
84.0168	0.324481946683154
84.2767	0.324479842868499
84.5229	0.324478147020146
84.7754	0.324476366638709
85.0169	0.324475828684017
85.2731	0.324473716313149
85.5147	0.324471186458734
85.7717	0.324469788252865
86.0094	0.324467948548322
86.2691	0.324466450614746
86.5083	0.324464503414671
86.7703	0.324462548900264
87.0129	0.324460976200094
87.2707	0.324459712187275
87.5181	0.324458282409095
87.7674	0.32445627788498
88.0083	0.324454704172648
88.2742	0.324453486694134
88.5108	0.324451426706834
88.767	0.324449228779856
89.0172	0.324447118312638
89.2732	0.324446214939506
89.5132	0.324443942582097
89.7721	0.324441882926979
90.0158	0.324441042606816
90.256	0.324439601734999
90.5175	0.324437205325487
90.7597	0.32443495528617
91.0225	0.324433508671808
91.2567	0.324432046178461
91.5159	0.324430117401034
91.7772	0.324428787434785
92.0124	0.324427450917548
92.2592	0.324425233548207
92.5156	0.324422592861101
92.7745	0.324421729655079
93.0145	0.32442007045064
93.2719	0.32441791153694
93.5159	0.324416392498572
93.7756	0.324414248203943
94.0121	0.324413635694742
94.2674	0.324411238631411
94.5046	0.324410162772284
94.7666	0.324408035849714
95.028	0.324405908276642
95.2676	0.324405320084373
95.5237	0.324403286356515
95.7629	0.324401407539636
96.0204	0.324400088685002
96.2775	0.324397949762529
96.5206	0.324396914636022
96.7635	0.324394941976233
97.0305	0.324392503311253
97.2684	0.324391448287676
97.5087	0.324389585277843
97.7626	0.324388497017702
98.0042	0.324385701914707
98.2669	0.32438524788991
98.5029	0.324383132495438
98.7649	0.324381855171062
99.0219	0.324380200924175
99.2591	0.32437856799879
99.5071	0.32437640204932
99.7603	0.324375321841101
100.0291	0.324373732148023
100.2653	0.324372453202399
100.5261	0.324370475070779
100.7667	0.324368750436741
101.0291	0.324368075196239
101.2695	0.324365295699602
101.5098	0.324363690092019
101.7753	0.324362214527767
102.0384	0.324360609687211
102.2738	0.324359102091398
102.5167	0.3243575153961
102.7783	0.324356378436536
103.0215	0.32435549947982
103.2584	0.324352832013941
103.5159	0.324351325030039
103.7763	0.324350540151542
104.0174	0.324348717935793
104.2758	0.324347691056786
104.5142	0.324346209874062
104.7732	0.324343780340089
105.0289	0.324342625399245
105.2655	0.324341492290358
105.5208	0.324339516575387
105.7607	0.324338168376258
106.0264	0.324335544752572
106.2617	0.324335466647887
106.5223	0.324332467553961
106.7608	0.324331586927826
107.0203	0.324329758771295
107.2791	0.324329691253832
107.5152	0.324326922151083
107.7805	0.324325717453895
108.0182	0.324323898199585
108.2783	0.32432219886577
108.5205	0.324320289309623
108.783	0.324319896332129
109.0174	0.324317714025496
109.2873	0.3243173624622
109.5243	0.3243149626905
109.7595	0.324313375201029
110.0136	0.324311653211768
110.2685	0.32431087654749
110.5252	0.324309288096864
110.7604	0.324309349598286
111.0344	0.324305742511852
111.2703	0.324304753960936
111.5295	0.324303418903771
111.7744	0.324302480237571
112.0137	0.324300690773083
112.2718	0.324298533526452
112.5096	0.324298145943312
112.7649	0.324295860165995
113.0228	0.324294291326655
113.2574	0.324293422906581
113.5144	0.324292086689122
113.7706	0.324290395813063
114.0189	0.324288665038498
114.2582	0.324287942688719
114.5129	0.324285779087043
114.7752	0.324284126626854
115.0114	0.324283743104472
115.2667	0.324281470381366
115.525	0.324280267798811
115.7665	0.324279096010484
116.0238	0.324276952933241
116.2798	0.324276213136193
116.523	0.324274583723867
116.7818	0.324272452768881
117.0174	0.324271255071723
117.2778	0.324269488882367
117.5093	0.32426909061176
117.7738	0.324266995328304
118.0287	0.324265202486862
118.2683	0.324263914598764
118.5276	0.324262498679965
118.7628	0.324260602831144
119.0231	0.324258725610263
119.2639	0.324258270066084
119.5265	0.324255586628941
119.7634	0.324254760037871
120.0281	0.324252795343255
120.2662	0.324252093847152
120.5228	0.324250203889736
120.7685	0.324248608385462
121.0262	0.324246843175592
121.27	0.324245827182903
121.5145	0.32424399291964
121.7709	0.32424199129711
122.0134	0.324240617659145
122.2607	0.324239037721971
122.5188	0.324238103457796
122.777	0.324235881718047
123.0173	0.324234852230499
123.2789	0.324233355115327
123.5205	0.324231631222262
123.7767	0.324229637663393
124.0158	0.324228136641284
124.2581	0.324226772442785
124.517	0.324224444313704
124.7711	0.324223147275063
125.0327	0.324222595510083
125.2734	0.324219702145067
125.527	0.324217583976935
125.7743	0.324217426203866
126.0135	0.324215113992997
126.2707	0.324213839511713
126.5144	0.324212374201006
126.7766	0.324210191641813
127.0149	0.324209051255664
127.2725	0.324207315083926
127.5166	0.324205737985708
127.7798	0.32420391900097
128.0153	0.324201945121188
128.2696	0.324200781069345
128.5126	0.324198264690957
128.7712	0.324196657823007
129.0074	0.324195277935937
129.2678	0.324193917652527
129.521	0.32419169671601
129.7634	0.324189651724571
130.0253	0.324189241103654
130.2807	0.324186800800941
130.517	0.324185427121344
130.7746	0.324183588385379
131.0105	0.324181159243125
131.2756	0.32418053687575
131.5163	0.324178957129266
131.7753	0.324176895804646
132.0159	0.324175902636975
132.2609	0.324173179366258
132.5167	0.324171688330791
132.7779	0.324170345622442
133.0259	0.324168696381928
133.2602	0.324166970367987
133.5112	0.324164283893691
133.7714	0.324163995352599
134.0117	0.324161601970027
134.2694	0.324160597922434
134.5109	0.324157627127225
134.7726	0.324155944438614
135.0134	0.324154494120025
135.2672	0.324153472714755
135.5219	0.324150697424799
135.7822	0.324148776124506
136.0288	0.324147714847958
136.2654	0.324145659869105
136.5175	0.324144046522116
136.7766	0.324143058634572
137.0158	0.324140318961947
137.2694	0.324138481304025
137.5298	0.324136801567746
137.7713	0.324135249035692
138.0315	0.324133100402064
138.2668	0.324131631520147
138.53	0.324130321864411
138.7673	0.324128632557578
139.0237	0.324126933389259
139.2641	0.324125496817075
139.5207	0.324122512522334
139.7759	0.324121396580729
140.0158	0.324118904298548
140.2812	0.324117848522106
140.5222	0.324116535823202
140.7804	0.324113800164736
141.036	0.324111987141301
141.2787	0.324110687175631
141.5183	0.324109369530073
141.7718	0.324107196034197
142.0078	0.324105624880593
142.2633	0.32410393301293
142.5187	0.324101772229936
142.7734	0.324100428958933
143.027	0.324097907941604
143.2704	0.32409638393422
143.526	0.324094696060483
143.7644	0.324093027564208
144.0274	0.324091852513285
144.2676	0.324088555781039
144.5234	0.324087340800297
144.7625	0.324085679083924
145.0204	0.324084594886697
145.2777	0.324081985905069
145.51	0.324080520619958
145.7696	0.324078746422423
146.0174	0.324076786857012
146.2766	0.324075011809393
146.5126	0.324073922113745
146.7701	0.324072138738564
147.0303	0.324069317299542
147.2669	0.324068116692655
147.5212	0.324066199209054
147.7605	0.324064780348835
148.0155	0.324063103614966
148.2719	0.324061201050194
148.5296	0.324058603573842
148.7729	0.324057914312621
149.0068	0.324055765084397
149.2651	0.324053876627358
149.5176	0.324052773948095
149.7736	0.324050287017208
150.0314	0.32404910079117
150.2703	0.324046867311166
150.5287	0.32404545072987
150.7702	0.324044054628689
151.0286	0.32404193579882
151.2695	0.324040418467934
151.5296	0.324038898401847
151.7666	0.324037477268968
152.0246	0.32403465738265
152.2631	0.324033831788861
152.5188	0.324032639943153
152.7732	0.324030501958173
153.0094	0.324028377348436
153.2651	0.324026835570885
153.5235	0.324024958548233
153.7659	0.324023574076993
154.024	0.324021930835122
154.2639	0.324020298701552
154.5133	0.324018371361915
154.76	0.324016897505609
155.0197	0.324015150145841
155.2602	0.324012352278377
155.5166	0.324011172108387
155.7736	0.324010462617077
156.2614	0.324006434461663
156.5216	0.324004809737725
156.7609	0.324002944900554
157.0325	0.32400057044178
157.2703	0.323999869027679
157.532	0.323997787539343
157.7749	0.323997468590954
158.0146	0.323995609282915
158.2766	0.323993414817535
158.5169	0.323992146221678
158.7728	0.323990031859214
159.0119	0.323988757291835
159.2731	0.323985975035763
159.5312	0.323983642893467
159.7608	0.323984653643484
160.0169	0.323983130047566
160.2775	0.32398151694835
160.5154	0.323978715877365
160.7578	0.323978166246925
161.0166	0.323976777663786
161.2757	0.323974104559856
161.5176	0.323973786950524
161.7697	0.32397165869811
162.0305	0.323969114021858
162.2648	0.323968050807525
162.526	0.323965977755188
162.7708	0.323964627060453
163.0246	0.323962746023607
163.2616	0.323962284914391
163.5289	0.323960367334118
163.7609	0.323957773285584
164.0193	0.323957791692849
164.2785	0.323955477800715
164.5261	0.323953443803187
164.7686	0.32395372222929
165.0091	0.323950476772267
165.2661	0.323948267758805
165.5106	0.32394703711196
165.7735	0.32394486435445
166.0082	0.323945447918346
166.266	0.323942894724382
166.5276	0.323940949340823
166.7674	0.32393980919838
167.0316	0.323936945471483
167.2784	0.323935030109704
167.5142	0.323933049228677
167.7736	0.323933433077908
168.0123	0.323930066522859
168.27	0.323930089882422
168.5327	0.323926985163092
168.7677	0.323926522514307
169.0286	0.323924694622792
169.2766	0.323922206308254
169.5107	0.323922556875337
169.7718	0.323920498995443
170.018	0.323918232731507
170.2703	0.323916706688245
170.5104	0.323915342398578
170.7735	0.323913764108208
171.0337	0.32391146781083
171.2795	0.323910488376578
171.518	0.323908531304266
171.778	0.323906352213964
172.0196	0.3239052323619
172.2804	0.32390375985929
172.5242	0.323901602385887
172.7657	0.323901301724409
173.0239	0.323899229846642
173.284	0.323896704367576
173.5225	0.323898491574843
173.7613	0.323894200218155
174.018	0.323892823402652
174.2827	0.323890560083845
174.5186	0.323889526499811
174.7749	0.323888382709016
175.0171	0.323888323268469
175.2637	0.3238852508327
175.5208	0.323883177302314
175.7822	0.323883585072086
176.0233	0.32388036437748
176.2604	0.323879457547682
176.5194	0.323877396238584
176.7591	0.323877559144874
177.0177	0.323875380021034
177.2777	0.323872976322092
177.5208	0.323872341111212
177.7594	0.323872496896939
178.0193	0.323870678968164
178.2801	0.323869099780591
178.5155	0.323867601031568
178.7724	0.323867285137004
179.0314	0.323865345347119
179.2725	0.323863414727514
179.5331	0.323864174243876
179.7706	0.323860001258425
180.03	0.323860754090067
180.273	0.323858718562714
180.532	0.323856197442909
180.7743	0.323855678809133
181.0128	0.323854085262177
181.2728	0.323850986071459
181.5336	0.323851164921346
181.7759	0.323848309792645
182.0188	0.323848731378354
182.2768	0.323847140983059
182.5169	0.323845909624872
182.7761	0.323844210587036
183.0233	0.323842906034634
183.2573	0.323841755646392
183.5144	0.323840979517371
183.7768	0.323839067424763
184.0194	0.323837853005145
184.2601	0.323837796506237
184.5182	0.323836444307151
184.776	0.323834270748836
185.0178	0.323832117050186
185.2755	0.323830179264692
185.5175	0.323829898022969
185.7786	0.323828448137032
186.0148	0.323829885266074
186.2721	0.323828295943343
186.5148	0.323824280438832
186.7763	0.323824587139194
187.0129	0.323824742261037
187.2722	0.323821062912657
187.5078	0.323819927031839
187.7728	0.323818152830696
188.0299	0.323819368811107
188.2673	0.323818011265179
188.5286	0.323815513204368
188.7601	0.323814588725846
189.0298	0.323814246573937
189.2704	0.32381302651776
189.519	0.323811856317972
189.7686	0.323809756008507
190.0166	0.323808465899757
190.2822	0.323809383998724
190.5224	0.323807813129087
190.7787	0.323804703423139
191.024	0.323804799969634
191.2612	0.323802509716211
191.5151	0.323800556333611
191.7792	0.323799715322918
192.0084	0.323799597829844
192.268	0.323798144873284
192.5118	0.323799519054971
192.7741	0.32379820167571
193.0184	0.323795956684873
193.2736	0.323793661270914
193.5353	0.323792692539721
193.7815	0.323794899483754
194.0233	0.323792990873304
194.2822	0.323789902342247
194.5271	0.323789882315682
194.7684	0.323791359400301
195.0324	0.323789120526652
195.2767	0.323786528812783
195.52	0.323786031772476
195.7684	0.323785684382781
196.0201	0.32378302090616
196.28	0.323783561967446
196.5177	0.323782683333422
196.7854	0.323780935556469
197.0229	0.323779237456786
197.2645	0.323779667513986
197.5216	0.323778557359512
197.7871	0.323778316917946
198.0122	0.323775258992435
198.2697	0.323776488284955
198.5268	0.32377537922527
198.7624	0.323773787446511
199.0243	0.323772709349846
199.2681	0.323771753201319
199.5286	0.323771250133777
199.7732	0.323770182706464
200.011	0.323767906655438
200.2675	0.323769130923434
200.5203	0.32376566180202
200.7801	0.323766907891142
201.0178	0.323766499917585
201.2738	0.323764102666413
201.5114	0.32376556318696
201.7739	0.323764607921617
202.0321	0.323762458424961
202.2674	0.323761686779631
202.5237	0.323762563562559
202.767	0.323759738524317
203.0271	0.323760171077315
203.2721	0.3237581746625
203.5147	0.323757683613118
203.759	0.323758953949245
204.0159	0.32375633158344
204.2735	0.323756399947851
204.52	0.323753597365968
204.7616	0.323752750270844
205.0184	0.323752932097049
205.2801	0.32375302575161
205.5184	0.323751458284307
205.7586	0.323750954848009
206.0191	0.323752326207541
206.2823	0.323749278460894
206.5178	0.323749562226682
206.756	0.32374752949827
207.0165	0.323749136317961
207.2794	0.323746088964002
207.5181	0.323748727584167
207.7769	0.323746823108787
208.0219	0.323745999997485
208.2789	0.323746419233816
208.5169	0.323744386067986
208.7764	0.323742485956645
209.0123	0.323743943086338
209.2754	0.323744401085374
209.5145	0.323744709896529
209.775	0.323742818176279
210.0166	0.323739641060138
210.2644	0.323737670495491
210.5226	0.323742768668789
210.7676	0.32374078227772
211.0099	0.323738778164093
211.2638	0.323736846331968
211.5216	0.323738441262701
211.7633	0.323737602089547
212.022	0.323738035647718
212.2575	0.323735991214503
212.5214	0.323737624992088
212.7599	0.323739101892593
213.0175	0.323737195785267
213.2783	0.323734140652659
213.5231	0.323733322441357
213.7621	0.323734803549395
214.0183	0.323736391094847
214.266	0.323735591764156
214.5212	0.323733671646376
214.7599	0.323732817132254
215.0154	0.323734401480786
215.2788	0.323733700694232
215.5173	0.323732845364093
215.7757	0.323733281568235
216.0242	0.323733666186071
216.2709	0.323731685490887
216.5172	0.323732047182328
216.7769	0.323733659769262
217.031	0.323732903120066
217.2704	0.323729720787197
217.5314	0.323731342215424
217.7688	0.323730482843182
218.0261	0.323730914412051
218.272	0.323728941099083
218.5153	0.32373045338546
218.7821	0.323730945140821
219.0232	0.323730109950531
219.262	0.323726926384728
219.5281	0.323729748922595
219.7669	0.323728900458933
220.025	0.323729339316684
220.2669	0.323729677923381
220.5156	0.323728891512868
220.7691	0.323728135778735
221.0238	0.323727387328457
221.2752	0.323727786113586
221.5124	0.323728096665865
221.7712	0.323727374941033
222.0135	0.32372655050233
222.2652	0.32372695236718
222.5238	0.323727397412662
222.764	0.323726560937803
223.0198	0.323724654543252
223.2823	0.323725125132389
223.524	0.323725465754473
223.7623	0.323725785651804
224.0228	0.323725077141904
224.2614	0.323725399632876
224.5223	0.32372352699731
224.7689	0.32372506713007
225.0072	0.323724222113792
225.2708	0.323725868028031
225.5118	0.323725039636576
225.769	0.323724312913441
226.037	0.32372481987668
226.2714	0.323723952219075
226.5106	0.323724279662693
226.7717	0.323723579546385
227.0138	0.323722759616641
227.2698	0.323723194241239
227.51	0.323723530113607
227.771	0.323725163860601
228.0175	0.323723205750809
228.2803	0.323723684099066
228.5235	0.323722872910389
228.7582	0.323723177121841
229.0236	0.323723204733815
229.2654	0.323722502618932
229.5275	0.32372321068144
229.7726	0.3237210137647
230.031	0.323720883016768
230.2761	0.323722302475813
230.5191	0.323721843576865
230.7797	0.323722077959304
231.0214	0.32372196157375
231.2772	0.32372298250917
231.5133	0.323722130432137
231.7745	0.32372225240979
232.0162	0.323721086900954
232.2748	0.323721077292672
232.51	0.323721036674482
232.7727	0.323721521390898
233.0108	0.323721266903049
233.2726	0.323722096673371
233.5179	0.323722120688181
233.7773	0.32372223476351
234.0222	0.323720974220845
234.2619	0.323720848430187
234.519	0.323721882349094
234.7608	0.323720836867849
235.0217	0.323721545277279
235.2594	0.323720824676104
235.5273	0.323722277116078
235.762	0.323721072409163
236.0236	0.323722485745222
236.271	0.323722528475464
236.5284	0.323721816536311
236.7753	0.323724656465432
237.0144	0.323724179880775
237.2756	0.323724426583624
237.5192	0.323723628992139
237.7786	0.323725031841815
238.0201	0.323726555387886
238.2631	0.323728672289942
238.5208	0.323727731488521
238.7652	0.323729157747642
239.0256	0.323728234726687
239.2708	0.323730483402753
239.5124	0.32373154265307
239.7706	0.323732007064548
240.0086	0.323733627614508
240.2694	0.323736208613372
240.511	0.323738203520171
240.7737	0.323738114319219
241.0328	0.323741269600296
241.2797	0.323741897135305
241.5314	0.32374407391481
241.7609	0.323746926482047
242.0202	0.323749501096457
242.2695	0.323750729406808
242.5241	0.323754091823815
242.7685	0.323757157920988
243.0086	0.323758794369648
243.2769	0.323763411941083
243.508	0.323766510160499
243.7629	0.323772328441938
244.0247	0.323776321252408
244.2673	0.323781361032482
244.5167	0.323790295747883
244.7751	0.323798471523589
245.0132	0.323808619947215
245.267	0.323816884678348
245.5344	0.323826637039878
245.7726	0.323833870145463
246.0173	0.323838809861457
246.2616	0.323841062506676
246.5131	0.323843360971944
246.7768	0.32384480360743
247.0231	0.323847069659627
247.281	0.323848476150139
247.5193	0.323850925458152
247.7605	0.323856312746586
248.0209	0.323860187584419
248.2674	0.323863040747286
248.5252	0.32386619946566
248.7651	0.323868076138369
249.0271	0.32387231308278
249.2772	0.323873790302822
249.5363	0.323878243025834
249.7745	0.323879760861521
250.0307	0.323882677981907
250.277	0.323884947893956
250.5141	0.323886577154608
250.7762	0.323889299527535
251.0181	0.32389270966874
251.2697	0.323895133331831
251.5148	0.323894828616471
251.7698	0.32389750718801
252.0077	0.323902413233269
252.2655	0.323901721947385
252.5144	0.323905063997949
252.774	0.323906371826096
253.0167	0.323909791834795
253.2929	0.323911439065148
253.5152	0.323913210099119
253.7743	0.323915449650877
254.0316	0.323916978968837
254.2746	0.323921919841697
254.5194	0.323923368830065
254.7686	0.323924262621095
255.0347	0.323927133265073
255.2581	0.323928446499987
255.5143	0.323931721642878
255.7684	0.323934283260117
256.0253	0.32393546134633
256.2679	0.32393888415313
256.515	0.32394163526281
256.777	0.323944365745633
257.0142	0.323947754686397
257.2802	0.323947591501239
257.5216	0.323950424046578
257.7588	0.323951594327066
258.016	0.323952777902475
258.2757	0.323957364305871
258.5184	0.323959038577992
258.7816	0.323960845006451
259.0196	0.323965760363429
259.2733	0.323967739224641
259.5204	0.323969560837805
259.7863	0.323973371723218
260.0114	0.323975518945996
260.2705	0.323977184450899
260.5187	0.323978779807373
260.7686	0.323983307053014
261.0251	0.323985189942118
261.2777	0.323987048536728
261.5205	0.323989778759891
261.7814	0.323989237991694
262.0185	0.323994736815272
262.2736	0.323997313801903
262.5251	0.323999983360602
262.7621	0.324003729489969
263.0163	0.324008521228741
263.274	0.324007961821924
263.5149	0.324011733923962
263.7723	0.324011640491005
264.0117	0.324014819420887
264.2738	0.324016975803505
264.5138	0.324021211653969
264.7715	0.32402322358625
265.0154	0.324026316985692
265.2758	0.324027062615155
265.5253	0.324030542299372
265.7586	0.324033217914395
266.035	0.324037455219227
266.27	0.32403908986792
266.5104	0.324040993119977
266.771	0.324045013896138
267.0139	0.324045765456634
267.266	0.324048915098685
267.5202	0.324053711334928
267.7652	0.324055296641546
268.0118	0.324057709172961
268.2836	0.324059232967425
268.5242	0.324064646736921
268.7694	0.324066467132163
269.0258	0.324069412003378
269.2649	0.324071661160176
269.5253	0.324075100068643
269.7628	0.324077923907338
270.0247	0.324080087792845
270.2794	0.324084192135601
270.5194	0.324086682197612
270.7618	0.324089188378912
271.0266	0.324092658001663
271.2767	0.324096266771885
271.5101	0.324098364507501
271.7638	0.324100711670877
272.0197	0.324104007889781
272.2779	0.324107787352941
272.5217	0.324110889133052
272.7611	0.324113613171703
273.021	0.324116702109868
273.2693	0.32412100316065
273.5268	0.324123727628531
273.7675	0.324126694243894
274.0197	0.324130203222277
274.2696	0.324132411986232
274.5251	0.32413734581012
274.7698	0.324139989023805
275.0233	0.324143040240571
275.274	0.324146190797365
275.5259	0.324148898541761
275.764	0.324153236843371
276.0276	0.324156471992159
276.2742	0.324160181623922
276.5109	0.324163007808872
276.77	0.324165865200789
277.0085	0.324170107400527
277.269	0.324173207599452
277.5242	0.32417650721705
277.7836	0.32417983467623
278.0301	0.324181791295669
278.2766	0.324184451714821
